variant,seed,test_year,group,features,repeat,block_length,n_days,baseline_sharpe,perturbed_sharpe,sharpe_loss,baseline_net_pnl,perturbed_net_pnl,net_pnl_loss,action_disagreement_pct,delta_position_changes,delta_flat_pct
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,11,20,251,-1.2304,-1.1383,-0.09209999999999985,-0.305924,-0.281814,-0.024109999999999965,0.398406374501992,0,0.39840637450199345
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,12,20,251,-1.2304,-1.1014,-0.129,-0.305924,-0.272527,-0.033396999999999955,0.796812749003984,-1,0.7968127490039851
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,13,20,251,-1.2304,-1.1642,-0.06620000000000004,-0.305924,-0.288303,-0.017620999999999998,0.796812749003984,0,0.0
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,14,20,251,-1.2304,-1.1635,-0.06689999999999996,-0.305924,-0.288114,-0.017809999999999993,1.1952191235059761,0,0.39840637450199345
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,15,20,251,-1.2304,-1.1642,-0.06620000000000004,-0.305924,-0.288303,-0.017620999999999998,0.796812749003984,0,0.0
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,16,20,251,-1.2304,-1.1642,-0.06620000000000004,-0.305924,-0.288303,-0.017620999999999998,0.796812749003984,0,0.0
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,17,20,251,-1.2304,-1.1642,-0.06620000000000004,-0.305924,-0.288303,-0.017620999999999998,0.796812749003984,0,0.0
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,18,20,251,-1.2304,-1.1383,-0.09209999999999985,-0.305924,-0.281814,-0.024109999999999965,0.398406374501992,0,0.39840637450199345
w/o Regime-in-Reward,2024,2021,RegimeEGScore,RegimeEGScore,19,20,251,-1.2304,-1.189,-0.04139999999999988,-0.305924,-0.294465,-0.011458999999999997,1.1952191235059761,-1,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,0,20,251,-1.2304,-1.1928,-0.037599999999999856,-0.305924,-0.294594,-0.011329999999999951,6.772908366533864,-7,-1.5936254980079667
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,1,20,251,-1.2304,-1.6841,0.4537,-0.305924,-0.419959,0.11403500000000005,8.764940239043826,-9,-2.39043824701195
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,2,20,251,-1.2304,-1.4092,0.17880000000000007,-0.305924,-0.345391,0.03946700000000003,3.9840637450199203,-3,0.7968127490039851
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,3,20,251,-1.2304,-1.1881,-0.042300000000000004,-0.305924,-0.295714,-0.010209999999999997,9.163346613545817,-3,1.1952191235059768
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,4,20,251,-1.2304,-1.1173,-0.11309999999999998,-0.305924,-0.278984,-0.026939999999999964,9.56175298804781,-7,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,5,20,251,-1.2304,-1.4168,0.18640000000000012,-0.305924,-0.351882,0.045958,9.163346613545817,-9,-1.195219123505975
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,6,20,251,-1.2304,-1.4941,0.26370000000000005,-0.305924,-0.372734,0.06681000000000004,8.764940239043826,-11,-2.39043824701195
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,7,20,251,-1.2304,-1.2367,0.006299999999999972,-0.305924,-0.304183,-0.0017409999999999926,4.382470119521913,-4,1.1952191235059768
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,8,20,251,-1.2304,-1.4298,0.19940000000000002,-0.305924,-0.349737,0.043813000000000046,7.569721115537849,-9,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,9,20,251,-1.2304,-1.2419,0.011500000000000066,-0.305924,-0.309651,0.003727000000000036,7.569721115537849,-11,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,10,20,251,-1.2304,-1.5982,0.3678000000000001,-0.305924,-0.397983,0.092059,9.56175298804781,-8,-1.195219123505975
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,11,20,251,-1.2304,-0.674,-0.5563999999999999,-0.305924,-0.168339,-0.13758499999999999,8.764940239043826,-11,-1.5936254980079667
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,12,20,251,-1.2304,-0.8974,-0.33299999999999996,-0.305924,-0.224336,-0.08158799999999997,7.171314741035857,-10,-1.195219123505975
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,13,20,251,-1.2304,-1.6307,0.4003000000000001,-0.305924,-0.396714,0.09079000000000004,10.358565737051793,-8,0.7968127490039851
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,14,20,251,-1.2304,-1.1635,-0.06689999999999996,-0.305924,-0.290908,-0.015015999999999974,11.155378486055776,-14,-2.7888446215139417
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,15,20,251,-1.2304,-1.1151,-0.11529999999999996,-0.305924,-0.275455,-0.03046899999999997,12.350597609561753,-5,0.0
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,16,20,251,-1.2304,-1.4631,0.23270000000000013,-0.305924,-0.359281,0.05335700000000004,9.56175298804781,-2,0.39840637450199345
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,17,20,251,-1.2304,-1.3154,0.08499999999999996,-0.305924,-0.323428,0.01750400000000002,9.163346613545817,-9,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,18,20,251,-1.2304,-1.2577,0.027300000000000102,-0.305924,-0.312785,0.006861000000000006,7.569721115537849,-7,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeHLScore,RegimeHLScore,19,20,251,-1.2304,-1.2684,0.038000000000000034,-0.305924,-0.313153,0.007229000000000041,5.9760956175298805,-2,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,0,20,251,-1.2304,-0.4995,-0.7308999999999999,-0.305924,-0.118241,-0.187683,39.04382470119522,-5,5.179282868525897
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,1,20,251,-1.2304,-1.7509,0.5205,-0.305924,-0.432287,0.126363,27.490039840637447,1,4.382470119521914
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,2,20,251,-1.2304,-1.0548,-0.17559999999999998,-0.305924,-0.255623,-0.050300999999999985,35.85657370517929,-4,1.9920318725099602
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,3,20,251,-1.2304,-0.9906,-0.2397999999999999,-0.305924,-0.245054,-0.06086999999999998,23.107569721115535,-2,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,4,20,251,-1.2304,-1.1083,-0.12209999999999988,-0.305924,-0.269047,-0.03687699999999999,37.05179282868526,-11,3.1872509960159388
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,5,20,251,-1.2304,-1.1088,-0.12159999999999993,-0.305924,-0.268608,-0.03731599999999996,39.44223107569721,-20,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,6,20,251,-1.2304,-2.2837,1.0533000000000001,-0.305924,-0.551239,0.24531500000000006,33.067729083665334,-17,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,7,20,251,-1.2304,-0.8651,-0.36529999999999996,-0.305924,-0.2075,-0.09842399999999998,35.45816733067729,-1,3.1872509960159388
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,8,20,251,-1.2304,-1.3474,0.11699999999999999,-0.305924,-0.328522,0.022598000000000007,30.278884462151396,-10,3.984063745019922
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,9,20,251,-1.2304,-1.6361,0.40570000000000017,-0.305924,-0.399334,0.09341000000000005,31.47410358565737,-4,7.171314741035859
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,10,20,251,-1.2304,-0.5483,-0.6820999999999999,-0.305924,-0.13509,-0.17083399999999999,31.872509960159363,-1,5.179282868525897
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,11,20,251,-1.2304,-1.3233,0.09289999999999998,-0.305924,-0.327389,0.021465000000000012,31.07569721115538,-16,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,12,20,251,-1.2304,-1.4839,0.25350000000000006,-0.305924,-0.361785,0.05586100000000005,29.880478087649404,-22,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,13,20,251,-1.2304,-1.7283,0.4979,-0.305924,-0.420753,0.11482900000000001,34.66135458167331,-2,6.374501992031876
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,14,20,251,-1.2304,-1.2014,-0.028999999999999915,-0.305924,-0.284625,-0.021298999999999957,29.880478087649404,-14,1.9920318725099602
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,15,20,251,-1.2304,-1.7267,0.49629999999999996,-0.305924,-0.419991,0.11406700000000003,31.872509960159363,-14,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,16,20,251,-1.2304,-0.9598,-0.27059999999999995,-0.305924,-0.231598,-0.07432599999999998,31.47410358565737,-17,2.390438247011952
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,17,20,251,-1.2304,-2.0404,0.81,-0.305924,-0.485085,0.17916100000000001,38.24701195219124,-4,1.9920318725099602
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,18,20,251,-1.2304,-1.9356,0.7052,-0.305924,-0.472587,0.166663,27.490039840637447,-23,-1.195219123505975
w/o Regime-in-Reward,2024,2021,RegimeCVScore,RegimeCVScore,19,20,251,-1.2304,-1.0017,-0.2286999999999999,-0.305924,-0.246449,-0.05947499999999997,27.490039840637447,-26,-2.7888446215139417
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,0,20,251,-1.2304,-1.0094,-0.22099999999999986,-0.305924,-0.25294,-0.052983999999999976,9.9601593625498,-3,-2.39043824701195
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,1,20,251,-1.2304,-1.3829,0.15250000000000008,-0.305924,-0.344471,0.03854700000000005,8.366533864541832,-13,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,2,20,251,-1.2304,-1.1074,-0.123,-0.305924,-0.274459,-0.031464999999999965,7.968127490039841,-13,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,3,20,251,-1.2304,-1.2215,-0.008899999999999908,-0.305924,-0.299356,-0.006567999999999963,10.358565737051793,-8,-2.39043824701195
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,4,20,251,-1.2304,-1.2526,0.022199999999999998,-0.305924,-0.312626,0.006702000000000041,9.9601593625498,-5,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,5,20,251,-1.2304,-0.8793,-0.35109999999999997,-0.305924,-0.220225,-0.08569899999999997,9.9601593625498,-15,-2.7888446215139417
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,6,20,251,-1.2304,-1.1107,-0.11969999999999992,-0.305924,-0.274279,-0.03164499999999998,7.171314741035857,-3,2.788844621513947
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,7,20,251,-1.2304,-1.3311,0.10070000000000001,-0.305924,-0.3314,0.025476,8.764940239043826,-4,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,8,20,251,-1.2304,-1.0842,-0.14619999999999989,-0.305924,-0.270624,-0.0353,9.56175298804781,-9,-1.195219123505975
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,9,20,251,-1.2304,-0.8346,-0.39579999999999993,-0.305924,-0.208414,-0.09750999999999999,9.56175298804781,-7,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,10,20,251,-1.2304,-1.6254,0.395,-0.305924,-0.399033,0.09310900000000005,14.741035856573706,-4,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,11,20,251,-1.2304,-0.9763,-0.2541,-0.305924,-0.241577,-0.06434699999999999,7.171314741035857,-5,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,12,20,251,-1.2304,-1.1987,-0.03169999999999984,-0.305924,-0.29807,-0.007853999999999972,6.374501992031872,-3,0.0
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,13,20,251,-1.2304,-0.9504,-0.2799999999999999,-0.305924,-0.236467,-0.06945699999999996,11.155378486055776,-9,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,14,20,251,-1.2304,-1.2784,0.04800000000000004,-0.305924,-0.318317,0.012393000000000043,7.569721115537849,-11,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,15,20,251,-1.2304,-0.9154,-0.31499999999999995,-0.305924,-0.229548,-0.07637599999999997,10.756972111553784,-10,-2.7888446215139417
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,16,20,251,-1.2304,-1.0881,-0.14229999999999987,-0.305924,-0.265511,-0.04041299999999998,10.756972111553784,-11,-1.5936254980079667
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,17,20,251,-1.2304,-1.325,0.09460000000000002,-0.305924,-0.330215,0.024291000000000007,7.569721115537849,-13,-2.7888446215139417
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,18,20,251,-1.2304,-1.8831,0.6527000000000001,-0.305924,-0.468565,0.16264100000000004,6.772908366533864,-9,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,EG + Half-life,RegimeEGScore + RegimeHLScore,19,20,251,-1.2304,-1.5442,0.3138000000000001,-0.305924,-0.383928,0.07800400000000002,10.756972111553784,-9,-0.7968127490039834
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,0,20,251,-1.2304,-2.1574,0.927,-0.305924,-0.510395,0.20447100000000007,39.44223107569721,-3,10.358565737051793
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,1,20,251,-1.2304,-2.1041,0.8736999999999999,-0.305924,-0.519686,0.213762,31.47410358565737,-17,-2.39043824701195
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,2,20,251,-1.2304,-0.6548,-0.5755999999999999,-0.305924,-0.157764,-0.14816,34.26294820717131,-20,-0.3984063745019917
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,3,20,251,-1.2304,-1.3085,0.07810000000000006,-0.305924,-0.325088,0.019164000000000014,31.872509960159363,-15,0.39840637450199345
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,4,20,251,-1.2304,-1.3838,0.15339999999999998,-0.305924,-0.337625,0.031701000000000035,31.07569721115538,-16,3.1872509960159388
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,5,20,251,-1.2304,-1.2607,0.030299999999999994,-0.305924,-0.304689,-0.0012349999999999861,41.832669322709165,-1,8.764940239043826
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,6,20,251,-1.2304,-1.7659,0.5355000000000001,-0.305924,-0.435214,0.12929000000000002,33.067729083665334,-5,1.1952191235059768
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,7,20,251,-1.2304,-0.55,-0.6803999999999999,-0.305924,-0.13284,-0.17308399999999996,37.05179282868526,-11,5.577689243027889
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,8,20,251,-1.2304,-1.0633,-0.16710000000000003,-0.305924,-0.259995,-0.045929,23.904382470119522,-5,2.390438247011952
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,9,20,251,-1.2304,-1.0005,-0.2299,-0.305924,-0.238677,-0.06724699999999997,34.66135458167331,-7,4.7808764940239055
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,10,20,251,-1.2304,-1.8229,0.5925,-0.305924,-0.440134,0.13421000000000005,40.63745019920319,0,5.179282868525897
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,11,20,251,-1.2304,-1.5378,0.3074000000000001,-0.305924,-0.380863,0.07493900000000003,30.677290836653388,-11,1.9920318725099602
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,12,20,251,-1.2304,-0.573,-0.6574,-0.305924,-0.136107,-0.16981699999999997,38.645418326693225,10,4.7808764940239055
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,13,20,251,-1.2304,-1.2984,0.06800000000000006,-0.305924,-0.318592,0.012668000000000013,34.66135458167331,-6,3.5856573705179304
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,14,20,251,-1.2304,-1.5824,0.3520000000000001,-0.305924,-0.381459,0.07553500000000002,30.677290836653388,-11,0.7968127490039851
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,15,20,251,-1.2304,-1.0735,-0.15690000000000004,-0.305924,-0.261611,-0.04431299999999999,29.08366533864542,-5,3.984063745019922
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,16,20,251,-1.2304,-0.7715,-0.4589,-0.305924,-0.19119,-0.11473399999999997,39.04382470119522,-30,-1.9920318725099584
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,17,20,251,-1.2304,-1.7709,0.5405,-0.305924,-0.428326,0.12240200000000001,32.669322709163346,-17,2.788844621513947
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,18,20,251,-1.2304,-1.3468,0.11640000000000006,-0.305924,-0.32368,0.01775600000000005,38.645418326693225,2,2.390438247011952
w/o Regime-in-Reward,2024,2021,All Regime,RegimeEGScore + RegimeHLScore + RegimeCVScore,19,20,251,-1.2304,-1.4894,0.2590000000000001,-0.305924,-0.365294,0.059370000000000034,42.23107569721115,-5,3.984063745019922
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,0,20,251,-1.2304,-0.637,-0.5933999999999999,-0.305924,-0.161271,-0.14465299999999998,50.199203187250994,-26,-5.577689243027887
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,1,20,251,-1.2304,-0.7011,-0.5293,-0.305924,-0.166055,-0.13986899999999997,49.40239043824701,-11,2.788844621513947
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,2,20,251,-1.2304,-0.4713,-0.7590999999999999,-0.305924,-0.115635,-0.19028899999999999,50.59760956175299,-16,0.39840637450199345
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,3,20,251,-1.2304,-0.1733,-1.0571,-0.305924,-0.042224,-0.2637,50.59760956175299,-2,4.382470119521914
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,4,20,251,-1.2304,-2.3167,1.0863,-0.305924,-0.53909,0.23316599999999998,50.199203187250994,7,8.366533864541834
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,5,20,251,-1.2304,-0.155,-1.0754,-0.305924,-0.037629,-0.26829499999999995,46.613545816733065,-11,0.0
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,6,20,251,-1.2304,0.1838,-1.4142,-0.305924,0.044455,-0.350379,50.199203187250994,-27,0.0
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,7,20,251,-1.2304,-1.1606,-0.06979999999999986,-0.305924,-0.270391,-0.03553299999999998,43.02788844621514,-17,1.9920318725099602
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,8,20,251,-1.2304,-0.9752,-0.2552,-0.305924,-0.22737,-0.07855399999999998,53.38645418326693,-1,7.171314741035859
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,9,20,251,-1.2304,1.2575,-2.4879,-0.305924,0.270542,-0.5764659999999999,47.410358565737056,-26,1.9920318725099602
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,10,20,251,-1.2304,-0.4039,-0.8265,-0.305924,-0.097701,-0.208223,46.613545816733065,-18,3.5856573705179304
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,11,20,251,-1.2304,-0.5024,-0.728,-0.305924,-0.115683,-0.190241,45.41832669322709,-31,0.39840637450199345
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,12,20,251,-1.2304,-0.6657,-0.5647,-0.305924,-0.154693,-0.15123099999999998,50.99601593625498,4,6.772908366533867
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,13,20,251,-1.2304,-1.1938,-0.036599999999999966,-0.305924,-0.295676,-0.01024799999999998,48.20717131474104,-17,0.39840637450199345
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,14,20,251,-1.2304,-1.7979,0.5675000000000001,-0.305924,-0.375618,0.06969400000000003,52.589641434262944,7,6.772908366533867
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,15,20,251,-1.2304,0.2994,-1.5297999999999998,-0.305924,0.062401,-0.36832499999999996,54.18326693227091,-19,4.7808764940239055
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,16,20,251,-1.2304,-0.7788,-0.4515999999999999,-0.305924,-0.186482,-0.11944199999999996,51.39442231075697,-13,4.382470119521914
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,17,20,251,-1.2304,0.0515,-1.2819,-0.305924,0.012419,-0.318343,52.589641434262944,-10,1.5936254980079685
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,18,20,251,-1.2304,0.4047,-1.6351,-0.305924,0.096628,-0.40255199999999997,50.199203187250994,-5,7.171314741035859
w/o Regime-in-Reward,2024,2021,All Base,ZScore20 + SpreadReturn + RollStd20 + DeltaBeta5d + VolS_roll20 + VolSM_roll20,19,20,251,-1.2304,-0.5607,-0.6697,-0.305924,-0.133385,-0.17253899999999997,46.613545816733065,-7,0.39840637450199345
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,0,20,250,0.8989,0.1126,0.7863,0.226933,0.027661,0.199272,21.6,5,-0.40000000000000213
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,1,20,250,0.8989,0.2605,0.6384000000000001,0.226933,0.064853,0.16208,27.6,4,-2.0
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,2,20,250,0.8989,0.0248,0.8741,0.226933,0.006266,0.220667,28.799999999999997,-2,-4.000000000000002
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,3,20,250,0.8989,0.5555,0.34340000000000004,0.226933,0.134194,0.09273899999999999,30.8,8,-0.8000000000000007
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,4,20,250,0.8989,1.3011,-0.4021999999999999,0.226933,0.323885,-0.09695199999999998,26.8,3,1.1999999999999993
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,5,20,250,0.8989,-1.3583,2.2572,0.226933,-0.339181,0.566114,23.599999999999998,-11,-6.0
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,6,20,250,0.8989,-0.7073,1.6062,0.226933,-0.181448,0.408381,27.6,-9,-0.40000000000000213
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,7,20,250,0.8989,-0.3215,1.2204000000000002,0.226933,-0.082627,0.30956,28.000000000000004,-10,-5.199999999999999
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,8,20,250,0.8989,-0.4364,1.3353000000000002,0.226933,-0.107945,0.334878,34.0,1,0.0
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,9,20,250,0.8989,0.4769,0.42200000000000004,0.226933,0.113354,0.113579,24.4,8,2.0
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,10,20,250,0.8989,1.3441,-0.44520000000000004,0.226933,0.334326,-0.10739300000000002,22.400000000000002,-6,2.0
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,11,20,250,0.8989,0.8981,0.0008000000000000229,0.226933,0.229837,-0.0029040000000000177,29.599999999999998,-3,-5.6
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,12,20,250,0.8989,-0.2815,1.1804000000000001,0.226933,-0.069395,0.296328,26.0,2,-0.8000000000000007
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,13,20,250,0.8989,0.4581,0.4408,0.226933,0.114009,0.112924,30.8,-8,-2.8000000000000007
w/o Regime-in-Reward,2024,2022,ZScore20,ZScore20,14,20,250,0.8989,-0.007,0.9059,0.226933,-0.001777,0.22871,29.2,10,-0.8000000000000007
